00305,2008-08-18 18:03,1001
00007,2008-08-18 18:14,1001
00007,2008-08-18 19:14,1001
00305,2008-08-18 19:38,1001
00007,2008-08-18 21:02,1001
00006,2008-08-18 21:11,1001
00003,2008-08-18 21:11,1001
00002,2008-08-18 21:17,1001
00305,2008-08-18 23:07,1001
00007,2008-08-19 08:29,1001
00002,2008-08-19 08:30,1001
00003,2008-08-19 08:39,1001
00006,2008-08-19 08:39,1001
00305,2008-08-19 10:05,1001
00002,2008-08-19 11:46,1001
00003,2008-08-19 11:54,1001
00006,2008-08-19 11:54,1001
00007,2008-08-19 11:56,1001
00305,2008-08-19 12:26,1001
00305,2008-08-19 14:51,1001
00007,2008-08-19 15:02,1001
00002,2008-08-19 15:02,1001
00003,2008-08-19 15:09,1001
00006,2008-08-19 15:09,1001
00007,2008-08-19 18:25,1001
00007,2008-08-19 19:21,1001
00007,2008-08-19 21:01,1001
00002,2008-08-19 21:06,1001
00003,2008-08-19 21:33,1001
00006,2008-08-19 21:33,1001
00305,2008-08-19 23:22,1001
00007,2008-08-20 08:28,1001
00002,2008-08-20 08:28,1001
00305,2008-08-20 08:28,1001
00003,2008-08-20 08:43,1001
00006,2008-08-20 08:43,1001
00003,2008-08-20 11:55,1001
00006,2008-08-20 11:56,1001
00007,2008-08-20 11:58,1001
00002,2008-08-20 11:59,1001
00305,2008-08-20 12:06,1001
00001,2008-08-28 15:04,1001
00001,2008-08-28 15:04,1001
00002,2008-08-28 18:51,1001
00003,2008-08-28 19:17,1001
00003,2008-08-28 21:11,1001
00002,2008-08-28 21:18,1001
00002,2008-08-29 08:01,1001
00007,2008-08-29 08:02,1001
00003,2008-08-29 08:14,1001
00006,2008-08-29 08:14,1001
00001,2008-08-29 08:17,1001
00001,2008-08-29 08:17,1001
00305,2008-08-29 08:31,1001
00003,2008-08-29 12:01,1001
00007,2008-08-29 12:01,1001
00006,2008-08-29 12:02,1001
00002,2008-08-29 12:02,1001
00002,2008-08-29 15:06,1001
00006,2008-08-29 15:07,1001
00003,2008-08-29 15:07,1001
00007,2008-08-29 15:07,1001
00007,2008-08-29 18:03,1001
00002,2008-08-29 18:04,1001
00003,2008-08-29 20:56,1001
00002,2008-08-29 21:08,1001
00006,2008-08-29 21:23,1001
00002,2008-08-30 14:17,1001
00002,2008-08-31 09:18,1001
00006,2008-08-31 19:13,1001
00003,2008-08-31 19:13,1001
00006,2008-08-31 21:27,1001
00003,2008-08-31 21:27,1001
00002,2008-09-01 08:05,1001
00006,2008-09-01 08:07,1001
00003,2008-09-01 08:07,1001
00007,2008-09-01 08:12,1001
00002,2008-09-01 12:01,1001
00007,2008-09-01 12:01,1001
00006,2008-09-01 12:02,1001
00002,2008-09-01 14:54,1001
00007,2008-09-01 14:58,1001
00006,2008-09-01 15:07,1001
00003,2008-09-01 15:07,1001
00007,2008-09-01 18:07,1001
00002,2008-09-01 18:08,1001
00002,2008-09-01 19:21,1001
00003,2008-09-01 21:01,1001
00006,2008-09-01 21:02,1001
00002,2008-09-02 08:03,1001
00007,2008-09-02 08:10,1001
00006,2008-09-02 08:14,1001
00003,2008-09-02 08:15,1001
00007,2008-09-02 11:58,1001
00003,2008-09-02 11:59,1001
00006,2008-09-02 11:59,1001
00007,2008-09-02 15:03,1001
00002,2008-09-02 15:03,1001
00003,2008-09-02 15:06,1001
00006,2008-09-02 15:06,1001
00007,2008-09-02 18:00,1001
00002,2008-09-02 18:00,1001
00002,2008-09-02 19:23,1001
00003,2008-09-02 21:05,1001
00002,2008-09-02 21:50,1001
00006,2008-09-02 22:08,1001
00006,2008-09-03 08:13,1001
00003,2008-09-03 08:13,1001
00007,2008-09-03 08:13,1001
00002,2008-09-03 08:16,1001
00007,2008-09-03 11:59,1001
00003,2008-09-03 12:01,1001
00006,2008-09-03 12:02,1001
00002,2008-09-03 12:14,1001
00002,2008-09-03 15:04,1001
00003,2008-09-03 15:08,1001
00007,2008-09-03 15:10,1001
00006,2008-09-03 15:10,1001
00002,2008-09-03 18:03,1001
00007,2008-09-03 18:16,1001
00007,2008-09-03 18:46,1001
00007,2008-09-03 20:00,1001
00003,2008-09-03 21:11,1001
00006,2008-09-03 21:29,1001
00002,2008-09-03 21:29,1001
00002,2008-09-04 08:11,1001
00003,2008-09-04 08:12,1001
00007,2008-09-04 08:12,1001
00006,2008-09-04 08:12,1001
00003,2008-09-04 11:59,1001
00007,2008-09-04 11:59,1001
00002,2008-09-04 11:59,1001
00006,2008-09-04 12:01,1001
00007,2008-09-04 15:06,1001
00002,2008-09-04 15:07,1001
00003,2008-09-04 15:09,1001
00006,2008-09-04 15:13,1001
00007,2008-09-04 18:03,1001
00002,2008-09-04 18:07,1001
00007,2008-09-04 18:43,1001
00007,2008-09-04 21:03,1001
00003,2008-09-04 21:06,1001
00002,2008-09-04 21:55,1001
00006,2008-09-04 21:55,1001
00003,2008-09-05 08:08,1001
00007,2008-09-05 08:08,1001
00002,2008-09-05 08:08,1001
00006,2008-09-05 08:11,1001
00002,2008-09-05 12:01,1001
00007,2008-09-05 12:01,1001
00006,2008-09-05 12:02,1001
00007,2008-09-05 15:04,1001
00002,2008-09-05 15:04,1001
00003,2008-09-05 15:06,1001
00006,2008-09-05 15:08,1001
00007,2008-09-05 18:03,1001
00002,2008-09-05 20:08,1001
00006,2008-09-05 20:58,1001
00003,2008-09-05 20:59,1001
00003,2008-09-06 12:31,1001
00003,2008-09-06 14:45,1001
00002,2008-09-06 19:02,1001
00002,2008-09-06 21:33,1001
00002,2008-09-07 15:00,1001
00002,2008-09-07 17:26,1001
00007,2008-09-08 08:05,1001
00002,2008-09-08 08:05,1001
00003,2008-09-08 08:09,1001
00006,2008-09-08 08:14,1001
00003,2008-09-08 12:02,1001
00006,2008-09-08 12:02,1001
00002,2008-09-08 12:04,1001
00007,2008-09-08 12:04,1001
00002,2008-09-08 15:00,1001
00006,2008-09-08 15:08,1001
00003,2008-09-08 15:08,1001
00007,2008-09-08 15:18,1001
00002,2008-09-08 18:02,1001
00007,2008-09-08 18:04,1001
00002,2008-09-08 19:05,1001
00006,2008-09-08 21:12,1001
00003,2008-09-08 21:12,1001
00002,2008-09-08 21:36,1001
00002,2008-09-09 08:03,1001
00006,2008-09-09 08:03,1001
00006,2008-09-09 08:04,1001
00003,2008-09-09 08:07,1001
00006,2008-09-09 12:00,1001
00003,2008-09-09 12:00,1001
00002,2008-09-09 12:04,1001
00002,2008-09-09 14:51,1001
00007,2008-09-09 14:55,1001
00003,2008-09-09 15:08,1001
00006,2008-09-09 15:13,1001
00002,2008-09-09 18:01,1001
00007,2008-09-09 18:01,1001
00007,2008-09-09 18:54,1001
00002,2008-09-09 19:05,1001
00003,2008-09-09 21:03,1001
00007,2008-09-09 21:03,1001
00006,2008-09-09 21:05,1001
00002,2008-09-09 21:07,1001
00002,2008-09-10 08:04,1001
00007,2008-09-10 08:07,1001
00003,2008-09-10 08:12,1001
00006,2008-09-10 08:12,1001
00007,2008-09-10 12:04,1001
00002,2008-09-10 12:04,1001
00003,2008-09-10 12:05,1001
00006,2008-09-10 12:05,1001
00002,2008-09-10 14:59,1001
00003,2008-09-10 15:01,1001
00006,2008-09-10 15:01,1001
00007,2008-09-10 15:08,1001
00002,2008-09-10 18:04,1001
00007,2008-09-10 18:06,1001
00007,2008-09-10 18:06,1001
00002,2008-09-10 19:07,1001
00007,2008-09-10 20:00,1001
00007,2008-09-10 20:00,1001
00003,2008-09-10 21:19,1001
00006,2008-09-10 21:27,1001
00002,2008-09-10 21:28,1001
00003,2008-09-11 08:00,1001
00006,2008-09-11 08:06,1001
00007,2008-09-11 08:19,1001
00002,2008-09-11 08:20,1001
00003,2008-09-11 11:58,1001
00002,2008-09-11 12:00,1001
00007,2008-09-11 12:00,1001
00006,2008-09-11 12:01,1001
00002,2008-09-11 14:59,1001
00007,2008-09-11 14:59,1001
00003,2008-09-11 15:01,1001
00006,2008-09-11 15:04,1001
00007,2008-09-11 18:02,1001
00002,2008-09-11 18:03,1001
00007,2008-09-11 18:45,1001
00007,2008-09-11 21:04,1001
00003,2008-09-11 21:19,1001
00002,2008-09-11 21:25,1001
00006,2008-09-11 21:25,1001
00003,2008-09-12 08:03,1001
00002,2008-09-12 08:04,1001
00006,2008-09-12 08:05,1001
00007,2008-09-12 08:08,1001
00003,2008-09-12 12:03,1001
00002,2008-09-12 12:03,1001
00006,2008-09-12 12:03,1001
00007,2008-09-12 12:03,1001
00003,2008-09-12 15:02,1001
00006,2008-09-12 15:09,1001
00002,2008-09-12 15:09,1001
00007,2008-09-12 18:04,1001
00002,2008-09-12 18:17,1001
00002,2008-09-12 20:31,1001
00003,2008-09-12 20:58,1001
00006,2008-09-12 21:11,1001
00002,2008-09-13 08:31,1001
00002,2008-09-13 11:53,1001
00002,2008-09-16 08:01,1001
00003,2008-09-16 08:01,1001
00006,2008-09-16 08:05,1001
00007,2008-09-16 08:05,1001
00007,2008-09-16 12:05,1001
00002,2008-09-16 12:05,1001
00003,2008-09-16 12:05,1001
00006,2008-09-16 13:17,1001
00002,2008-09-16 14:12,1001
00006,2008-09-16 14:32,1001
00007,2008-09-16 14:33,1001
