00001,2008-06-26 20:31,1001
00001,2008-06-26 20:34,1001
00001,2008-06-26 20:34,1001
00001,2008-06-26 20:35,1001
00007,2008-06-26 20:35,1001
00003,2008-06-26 21:08,1001
00006,2008-06-26 21:12,1001
00007,2008-06-26 21:33,1001
00002,2008-06-26 22:40,1001
00305,2008-06-26 23:03,1001
00007,2008-06-27 08:02,1001
00002,2008-06-27 08:02,1001
00003,2008-06-27 08:07,1001
00006,2008-06-27 08:13,1001
00305,2008-06-27 08:25,1001
00007,2008-06-27 12:03,1001
00006,2008-06-27 12:07,1001
00006,2008-06-27 12:07,1001
00002,2008-06-27 12:08,1001
00305,2008-06-27 12:08,1001
00006,2008-06-27 15:06,1001
00003,2008-06-27 15:06,1001
00007,2008-06-27 15:07,1001
00002,2008-06-27 15:07,1001
00001,2008-06-27 17:06,1001
00305,2008-06-27 18:06,1001
00007,2008-06-27 18:33,1001
00007,2008-06-27 18:36,1001
00006,2008-06-27 21:02,1001
00007,2008-06-27 21:03,1001
00003,2008-06-27 21:03,1001
00002,2008-06-27 21:13,1001
00305,2008-06-27 22:20,1001
00003,2008-06-28 08:15,1001
00003,2008-06-28 08:16,1001
00006,2008-06-28 08:16,1001
00007,2008-06-28 08:16,1001
00002,2008-06-28 08:22,1001
00002,2008-06-28 12:00,1001
00007,2008-06-28 12:01,1001
00003,2008-06-28 12:02,1001
00006,2008-06-28 12:02,1001
00002,2008-06-28 15:01,1001
00007,2008-06-28 15:01,1001
00003,2008-06-28 15:02,1001
00006,2008-06-28 15:10,1001
00006,2008-06-28 18:04,1001
00003,2008-06-28 18:04,1001
00002,2008-06-28 18:15,1001
00007,2008-06-28 18:15,1001
00305,2008-06-28 18:35,1001
00305,2008-06-28 22:26,1001
00006,2008-06-29 13:37,1001
00003,2008-06-29 13:37,1001
00003,2008-06-29 16:04,1001
00006,2008-06-29 16:04,1001
00305,2008-06-29 21:32,1001
00305,2008-06-29 22:48,1001
00305,2008-06-30 08:03,1001
00301,2008-06-30 09:24,1001
00305,2008-06-30 11:47,1001
00305,2008-06-30 15:07,1001
00305,2008-06-30 17:49,1001
00305,2008-06-30 19:21,1001
00305,2008-06-30 23:08,1001
00002,2008-07-01 08:00,1001
00007,2008-07-01 08:00,1001
00003,2008-07-01 08:07,1001
00305,2008-07-01 08:11,1001
00006,2008-07-01 08:13,1001
00003,2008-07-01 11:55,1001
00002,2008-07-01 11:59,1001
00007,2008-07-01 12:00,1001
00006,2008-07-01 12:00,1001
00305,2008-07-01 12:01,1001
00003,2008-07-01 14:21,1001
00007,2008-07-01 15:02,1001
00002,2008-07-01 15:03,1001
00305,2008-07-01 15:04,1001
00006,2008-07-01 15:11,1001
00007,2008-07-01 18:42,1001
00007,2008-07-01 18:42,1001
00007,2008-07-01 21:08,1001
00003,2008-07-01 21:41,1001
00002,2008-07-01 22:32,1001
00006,2008-07-01 22:32,1001
00301,2008-07-02 07:47,1001
00007,2008-07-02 07:58,1001
00002,2008-07-02 07:59,1001
00003,2008-07-02 08:04,1001
00006,2008-07-02 08:04,1001
00305,2008-07-02 08:17,1001
00305,2008-07-02 11:55,1001
00001,2008-07-02 12:01,1001
00003,2008-07-02 12:04,1001
00007,2008-07-02 12:05,1001
00002,2008-07-02 12:06,1001
00003,2008-07-02 15:07,1001
00007,2008-07-02 15:08,1001
00305,2008-07-02 15:12,1001
00006,2008-07-02 15:16,1001
00003,2008-07-02 18:00,1001
00007,2008-07-02 18:01,1001
00002,2008-07-02 18:35,1001
00305,2008-07-02 18:35,1001
00305,2008-07-02 19:44,1001
00006,2008-07-02 21:44,1001
00002,2008-07-02 21:52,1001
00305,2008-07-02 22:25,1001
00002,2008-07-03 07:56,1001
00007,2008-07-03 07:56,1001
00003,2008-07-03 08:10,1001
00006,2008-07-03 08:12,1001
00002,2008-07-03 11:59,1001
